open,high,low,close,volume,rsi_6,rsi_12,macd,macd_signal,macd_hist,ema_21,sma_50,ema/sma crossover,trends with sma,price change,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_bandwidth,atr,volume_change,volume_sma_10,Actual,RandomForest_Pred,XGBoost_Pred,NeuralNet_Pred,Voted_Pred,Agreement,RF_Correct,XGB_Correct,NN_Correct,Vote_Correct
111838.4,111838.41,111555.0,111789.6,171.87555,47.20556436467084,52.6154418312731,150.50785595593334,157.79043063363315,-7.282574677699813,111724.44455362507,111251.9852,472.4593536250759,0.004832406352421659,-0.0004365285079905157,112166.66614821524,111247.31085178471,111706.98849999998,0.8230060704129781,311.16492340322446,-0.39573743387498983,233.10635499999998,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
111789.61,111934.51,111617.47,111928.53,135.17904,55.568551451731594,56.26380278461206,147.94527466800355,155.82139944050724,-7.876124772503687,111742.99777602279,111295.7092,447.2885760227946,0.005685940675959067,0.0012420094684260847,112188.09960187032,111267.32639812972,111727.71300000002,0.8241224840435021,311.5845717315651,-0.2135062840526184,236.15522299999998,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
111928.52,111933.53,111564.13,111677.06,152.99665,41.343547265344,48.83868076777944,124.19128334932611,149.495376222271,-25.304092872944892,111737.003432748,111336.4196,400.58383274800144,0.003059559497456732,-0.0022492291540316296,112184.070131952,111262.85286804801,111723.4615,0.8245513086828166,315.71424517931007,0.13180749027364014,240.702639,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
111677.07,111819.28,111417.73,111818.31,561.1564,49.97517032199091,52.66635768293522,115.43312737772067,142.68292645336095,-27.249799075640283,111744.3949388618,111372.1766,372.21833886179957,0.004005788641469277,0.0012640084562509975,112193.10839985947,111275.64460014056,111734.37650000001,0.8211114864178911,321.8453705236453,2.6677691962536434,272.92964199999994,Sell,Buy,Sell,Buy,Buy,False,False,True,False,False
111818.3,111837.94,111265.99,111297.52,314.48435,30.268232168809448,40.48381997707313,65.71134560648352,127.28861028398548,-61.57726467750196,111703.76994441982,111398.8544,304.9155444198259,-0.0009096538788103681,-0.004668345996045252,112194.93999756785,111272.47500243218,111733.70750000002,0.8255923980108415,339.70998691481327,-0.4395780748468697,287.934885,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
111297.51,111498.12,111219.96,111416.49,147.82002,37.070803838803656,43.727684103225705,35.497170764559996,108.93032238010038,-73.43315161554038,111677.6535858362,111427.04060000001,250.61298583619646,-9.468617261298995e-05,0.0010683657603407048,112163.47687349081,111325.5351265092,111744.50600000001,0.7498728814297239,335.3135592780401,-0.5299606482802721,247.91976100000002,Buy,Buy,Sell,Buy,Buy,False,True,False,True,True
111416.49,111541.71,111333.0,111481.26,87.61538,40.84113881789241,45.4921436473607,16.587407902494306,90.46173948457917,-73.87433158208486,111659.79962348746,111457.09460000001,202.70502348744776,0.00021681347505708715,0.0005811633524610305,112154.12915588076,111344.10984411924,111749.1195,0.7248552072587137,326.2704479010377,-0.40728339774274147,241.38038999999998,Sell,Sell,Sell,Buy,Sell,False,True,True,False,True
111481.26,111493.39,111177.75,111399.68,135.62872,37.449820587953404,43.61311920464647,-4.924769928504247,71.38443760196249,-76.30920753046674,111636.1523849886,111482.2782,153.87418498859915,-0.000740908791367012,-0.000732050068015747,112167.79653614457,111308.3754638554,111738.08599999998,0.7691388881398713,325.51113019382063,0.5480012755751329,232.275711,Buy,Sell,Buy,Sell,Sell,False,False,True,False,False
111399.67,112990.9,111361.59,112338.1,2427.70688,70.85556455194062,62.86232611990989,53.13679752503231,67.73490958657646,-14.598112061544157,111699.9658045351,111520.0914,179.87440453509043,0.007335078278101204,0.008388619060769629,112265.31975914318,111260.95824085681,111763.139,0.8986518518295843,418.63962089426184,16.899651932127654,441.89015099999995,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
112338.11,113381.6,112078.0,113218.53,1469.14274,81.7992042766735,72.47834741493608,168.25481421910808,87.83889051308279,80.4159237060253,111838.0170950319,111579.585,258.4320950318943,0.01468857407920976,0.007806770934010303,112641.17684817725,111021.8301518228,111831.50350000002,1.4480237193220322,481.85107654467214,-0.3948434417255514,560.360573,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
113218.52,113745.84,112889.87,113169.49,1145.15895,79.7964548661925,71.35567404506145,252.6175359683839,120.79461960414301,131.82291636424088,111959.06008639264,111640.5944,318.4656863926357,0.013694799890818343,-0.000433238479377533,112899.20490057148,110919.35209942849,111909.27849999999,1.7691587575939811,508.5738567914814,-0.22052574006525738,657.688913,Sell,Buy,Buy,Sell,Buy,False,False,False,True,False
113169.49,113185.99,112400.0,112671.65,907.58586,61.46405521446353,60.907430147762526,276.121120974567,151.8599198782278,124.26120109633922,112023.84098762966,111679.86140000001,343.9795876296557,0.008880639602942608,-0.004408769867053733,112994.79572959732,110932.45727040265,111963.62649999998,1.8419718293017842,528.3892955920902,-0.20745861524288833,734.929595,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
112671.65,113311.32,112671.64,113198.2,521.38959,70.1638588060307,66.55747882825267,333.39291981447604,188.16651986547748,145.22639994899856,112130.60089784514,111724.61860000002,405.9822978451266,0.013189406403576465,0.0046624279766005906,113191.93613837492,110889.97286162506,112040.95449999999,2.0545730684129926,536.3386316212271,-0.4255203689488949,771.768889,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
113198.2,114312.3,113198.2,113900.01,1585.59478,78.07908454282997,72.36494620759069,430.44948107292294,236.6231121069666,193.82636896595633,112291.4562707683,111783.5248,507.9314707683079,0.018933784775410745,0.006180693666856428,113545.70424364191,110739.82775635806,112142.76599999999,2.5020574998871092,577.6073007911399,2.041094050228352,874.2127270000001,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
113900.01,113936.08,113490.01,113649.78,527.20881,70.1199915926369,67.78629016867538,481.6241717332741,285.6233240322281,196.00084770104604,112414.94024615301,111843.0004,571.9398461530072,0.016154605952434675,-0.002199343720474381,113772.37926748193,110704.13073251808,112238.255,2.733692300333647,568.2117793060589,-0.6675009172267835,895.4851729999998,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
113649.78,114284.0,113372.33,114243.06,517.55673,76.83759179638851,72.31669136646963,563.5568875300378,341.21003673179007,222.34685079824771,112581.13295104819,111906.3584,674.7745510481909,0.02088086533606659,0.005206669417858374,114110.01271743428,110592.30328256574,112351.15800000001,3.1309952629669686,592.7445093556261,-0.01830788829192731,932.458844,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114243.06,114700.0,113900.5,114069.35,970.20175,71.21242299895195,69.20780622574853,607.4696775414195,394.461964893716,213.0077126477035,112716.4254100438,111965.11779999999,751.3076100438047,0.018793640745850437,-0.001521687178714859,114355.38407265549,110569.03092734449,112462.20749999999,3.36677825331768,607.512758687367,0.8745804928476149,1020.717481,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114069.35,114466.94,113873.04,114317.15,462.08232,74.41831369430643,71.138652821259,654.7190750997252,446.5133869349179,208.20568816480727,112861.94582731255,112021.44900000001,840.4968273125414,0.020493405686976773,0.002170006521745912,114621.50156072994,110521.18043927009,112571.34100000001,3.642420073382492,606.5404187811271,-0.5237255344056018,1053.362841,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114317.14,114453.25,114246.96,114336.93,317.94895,74.68831808951414,71.29539011168562,685.8545395673282,494.38161746139997,191.4729221059282,112996.03529755685,112077.6902,918.3450975568558,0.0201578012177841,0.0001730124391337052,114857.74660907831,110518.16439092168,112687.9555,3.8509725364186176,577.9511031539033,-0.31192141261756123,842.3870479999999,Sell,Sell,Sell,Buy,Sell,False,True,True,False,True
114336.93,114399.47,114015.27,114334.04,344.53469,74.5503609386298,71.23373039282112,702.2018745255191,535.9456688742238,166.25620565129532,113117.67208868804,112138.436,979.2360886880342,0.019579406297409063,-2.5276492246965506e-05,115058.4629607931,110567.01103920689,112812.737,3.9813340594566102,564.11173864291,0.08361637929611021,729.9262430000001,Sell,Sell,Buy,Sell,Sell,False,True,False,True,True
114334.04,114364.21,113516.38,113799.99,489.77541,52.887709266385045,60.65819815288503,664.4050358229433,561.6375422639677,102.76749355897562,113179.7009897164,112182.7574,996.943589716393,0.014416053210687174,-0.004681905417982347,115146.73814185584,110679.7748581442,112913.25650000002,3.9561017210690728,584.3773287398452,0.42155615737852115,664.387889,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
113799.99,114236.87,113782.0,114046.61,250.79009,59.42176246606756,63.39587105214975,646.8939509611228,578.6888240033987,68.20512695772402,113258.51089974218,112232.9068,1025.6040997421806,0.01616017308748874,0.002164790664522934,115256.69002849226,110781.63097150774,113019.1605,3.9595578636283735,575.1268052584273,-0.48794879269255276,598.708312,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114046.6,114177.38,113844.0,113894.18,177.16316,53.87940378487367,60.55464686526695,613.6427710726712,585.6796134172532,27.963157655417945,113316.29899976561,112276.78279999999,1039.516199765625,0.014405446608503958,-0.0013374527895773872,115309.52728331505,110950.50571668494,113130.0165,3.853107867822249,557.8591763113972,-0.2935799018214794,564.2856690000001,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
113894.19,114017.41,113553.81,113621.81,240.76124,44.89968974637498,55.689507463986445,558.8706754783198,580.3178258294665,-21.447150351146774,113344.07272705965,112312.5002,1031.5725270596595,0.011657738877404178,-0.002394294397652772,115323.0463482923,111117.33665170768,113220.19149999999,3.714628672558476,551.1263780034407,0.3589802755832532,429.802315,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
113621.8,113905.09,113555.9,113878.93,149.21091,53.65040417713772,59.075574514136314,530.1001655342989,570.274293770433,-40.17412823613415,113392.69611550878,112351.4064,1041.2897155087703,0.013595945515462615,0.0022603892143517597,115273.53222010923,111424.99177989074,113349.26199999999,3.395293778109022,536.7023510031951,-0.38025360726668456,392.002525,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
113878.93,114362.01,113826.65,114347.29,170.82652,65.59428045418267,64.47077091857972,538.8801914694923,563.995473310245,-25.115281840752687,113479.47737773524,112403.746,1075.7313777352392,0.017290740470517818,0.0041043545083338856,115247.6611411866,111743.94285881339,113495.802,3.0870906417959096,536.6064687886812,0.14486614953289934,357.329504,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114347.28,114390.97,114194.0,114289.99,127.12704,63.203198443975666,63.35602478824109,535.0471041939891,558.2057994869938,-23.158695293004712,113553.16034339566,112455.82559999998,1097.3347433956806,0.01631008789641597,-0.0005012306059591178,115154.32671560072,112118.15028439923,113636.23849999998,2.6718382016855355,512.3467210180612,-0.25581203667908237,273.022033,Sell,Sell,Buy,Sell,Sell,False,True,False,True,True
114289.99,114396.69,114090.34,114176.89,102.78593,58.179881709750546,61.081860119820604,516.9243480186851,549.9495091933321,-33.025161174646996,113609.86303945059,112507.7376,1102.1254394505959,0.014835889829500903,-0.0009900779424912866,114908.89126519262,112641.30673480738,113775.099,1.9930411402105133,497.6326695167715,-0.19147075240641176,237.092394,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114176.89,114365.41,114121.4,114342.28,201.78059,63.29860823885832,63.18970427372262,510.02823593809444,541.9652545422846,-31.937018604190143,113676.44639950054,112562.2554,1114.1909995005408,0.01581368988809384,0.001447493694972075,114822.23099477754,112928.38500522247,113875.308,1.663087479469265,479.5167645512885,0.963114893254359,225.475558,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114342.28,114806.05,114342.27,114602.16,397.87576,70.18068085671169,66.31687091316459,519.5441796249506,537.4810395588179,-17.936859933867254,113760.60218136413,112622.60479999999,1137.997381364141,0.0175768905675322,0.0022702461052893606,114891.54289659034,112997.43610340962,113944.48949999998,1.6623066209627624,478.3927099404821,0.9718237517295396,230.809665,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114602.15,115357.1,114562.0,115230.89,488.57552,80.69183319972129,72.485901130917,571.2340593838744,544.2316435238292,27.002415860045176,113894.26471033103,112696.71860000001,1197.5461103310226,0.022486647628088052,0.005471202408610242,115079.67230423857,113015.44669576143,114047.5595,1.8099691194857492,501.0146592304481,0.22796000439936326,230.68967600000002,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115230.88,115468.65,114946.49,115105.33,606.36997,74.40645265167865,69.7046395404628,595.2058562390448,554.4264860668724,40.779370172172435,114004.36155484639,112768.54440000001,1235.8171548463724,0.020721962959025175,-0.0010902324648445851,115091.83720957373,113246.6497904263,114169.24350000001,1.6161860783000057,502.5250407139867,0.2410977324447201,266.247664,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
115105.33,115291.35,114900.0,114927.97,324.54129,65.72807531460299,65.81333578136687,593.0558297724347,562.1523548079849,30.903474964449742,114088.32595895125,112831.862,1256.4639589512517,0.01857727031040235,-0.0015420379149025574,115120.48988229877,113390.9741177012,114255.73199999999,1.5137234117913407,494.5839663772737,-0.4647800747784393,280.985477,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
114927.97,115600.0,114674.21,115361.13,556.991,74.45869280269028,70.23974287202918,619.1669391815376,573.5552716826955,45.61166749884205,114204.0354172284,112907.08439999999,1296.9510172284063,0.021735089636235605,0.003761884612270606,115301.17207940371,113356.40392059632,114328.78800000002,1.7010310288668413,525.3843973503251,0.7162407901934449,312.608453,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
115361.12,115403.14,114700.0,114953.14,395.43479,57.81262751229243,61.992253162714015,600.0221167621057,578.8486406985776,21.173476063528142,114272.135833844,112979.9292,1292.2066338440054,0.01746514459667403,-0.0035429018511330666,115350.14428488413,113437.76771511583,114393.95599999998,1.6717461626803936,538.0812261110161,-0.29005174230822395,337.230841,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114953.15,114957.47,114217.75,114622.81,431.16004,47.49609334971046,56.167092936475385,551.8336420259293,573.4456409640479,-21.61199893811863,114304.01530349455,113048.375,1255.6403034945542,0.013927090946685317,-0.0028777424461600377,115371.47093603124,113454.41606396872,114412.94349999998,1.6755576890323804,552.4839956745151,0.09034422590890379,363.264193,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
114622.82,114950.71,114503.24,114882.06,228.07504,55.05031553063296,59.43090457636058,528.4713482351945,564.4507824182773,-35.979434183082844,114356.56482135868,113118.2364,1238.3284213586885,0.015592743099025252,0.0022592122796220204,115419.27700126622,113487.88099873377,114453.579,1.6874928852442863,544.9829959834784,-0.4710199952667228,373.358993,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114882.06,115770.0,114882.06,115374.57,712.69516,66.15238116281948,64.85441454982492,543.4336383053014,560.2473535956822,-16.813715290380742,114449.11074668971,113193.3208,1255.789946689707,0.01927012287106611,0.004277928944806278,115549.19329012155,113463.70670987845,114506.45,1.8212830633061294,569.4799248418016,2.124827512909786,434.349916,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115374.58,115607.06,115176.35,115233.74,502.88857,60.984001237683664,62.25814383527362,537.7289523111685,555.7436733387794,-18.014721027610904,114520.44067880882,113261.25480000001,1259.1858788088139,0.017415357118222508,-0.0012213785141316985,115637.25257579844,113465.32842420157,114551.2905,1.8960276589785563,559.5677873531009,-0.2943847549069928,464.460714,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
115233.75,115408.24,115101.46,115389.99,282.01261,64.66004777305551,64.0023506585438,539.5958911783237,552.5141169066883,-12.918225728364632,114599.49061709893,113332.02979999999,1267.4608170989377,0.018158681209820005,0.001355021219258943,115744.00340929905,113464.17259070098,114604.08800000002,1.989310205581908,541.5115168278793,-0.43921451624959384,452.874399,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115390.0,115536.83,115185.47,115221.4,245.79991,57.62968770407676,60.70042851736095,521.4605767160829,546.3034088685672,-24.842832152484334,114656.0278337263,113404.17800000001,1251.8498337262863,0.01602429497791502,-0.00146211364524526,115782.45393430119,113567.8630656988,114675.15849999999,1.9311862286219474,527.929265625888,-0.12840808785110702,428.59683800000005,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
115221.4,115250.01,114745.05,114892.21,473.25783,45.92871617430029,54.69028959440572,475.04925539418764,532.0525781736912,-57.003322779503605,114677.49893975118,113470.3284,1207.1705397511832,0.012530867056167017,-0.0028611104276805304,115789.52077883136,113645.35622116865,114717.4385,1.8690833631738606,526.2886037954669,0.9253783697479792,415.285624,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
114892.2,115322.0,114733.65,115245.25,234.85211,57.13040621829539,59.39407988214377,461.4361773739656,517.9292980137461,-56.4931206397805,114729.11267250107,113542.20060000001,1186.912072501058,0.014999263630618653,0.0030680818058400707,115810.30785156824,113759.67614843175,114784.992,1.786498101717417,530.7215606672197,-0.5037544122619165,406.316706,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115245.25,115350.8,114841.78,114963.15,168.34444,47.66249711404584,54.465249272948974,423.00842476695834,498.94512336438856,-75.93669859743022,114750.38879318278,113604.18800000001,1146.2007931827684,0.011962252659206474,-0.0024508240464179926,115729.00269664708,113975.11530335294,114852.05900000001,1.5270839796560678,529.17144919099,-0.2831895783265478,367.45205,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114963.15,115144.57,114900.0,114958.8,222.96032,47.516783135553666,54.38932351728555,387.7335938097094,476.7028174534528,-88.96922364374336,114769.3352665298,113668.564,1100.7712665298022,0.011350860383879002,-3.783892751879863e-05,115661.20266586632,114150.90233413366,114906.05249999999,1.3143783977198815,508.8427742487769,0.3244293663633917,350.204603,Sell,Sell,Sell,Buy,Sell,False,True,True,False,True
114958.81,115241.48,114766.69,115239.22,433.94934,57.554913305839015,58.46151822684758,378.04768814453564,456.97179159166933,-78.92410344713369,114812.05206048163,113733.6484,1078.403660481621,0.013237697209052213,0.0024363384073281262,115673.18162354642,114228.11637645359,114950.649,1.2571179542386337,506.41043323100666,0.9463074864621652,350.483533,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115239.23,115888.0,115218.63,115218.63,553.92661,56.601051447341256,58.04639864103296,364.5082727300032,438.47908781933614,-73.97081508933292,114849.01369134693,113801.0538,1047.959891346938,0.012456617515083312,-0.0001786877735323565,115660.78151228609,114333.38048771392,114997.081,1.1542910594158236,518.0504022859344,0.2764775952879661,383.06869,Sell,Sell,Buy,Sell,Sell,False,True,False,True,True
115218.64,115225.99,114966.32,115136.36,271.19177,52.434412382980426,56.30373312565543,343.18367919747834,419.4200060949646,-76.23632689748626,114875.13608304266,113861.0914,1014.0446830426517,0.011200214088234128,-0.0007142888764676786,115593.35151428309,114496.75748571694,115045.05450000001,0.9531865870567683,499.5946592655104,-0.5104193134899224,338.91835100000003,Buy,Sell,Buy,Sell,Sell,False,False,True,False,False
115136.31,115482.43,114980.75,115280.84,221.16944,58.822474224179516,58.68030348763354,334.0909215386637,402.3541891837044,-68.26326764504074,114912.0182573115,113926.6154,985.4028573115065,0.011886814992662309,0.001254073210986741,115543.8245387344,114640.14046126559,115091.9825,0.7851842133910736,499.7436121751163,-0.18445371701361002,310.746438,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115280.83,115396.68,115079.18,115180.0,283.22065,52.87499498478637,56.34689901181236,315.11544563459756,384.90644047388304,-69.79099483928547,114936.38023391954,113993.4472,942.933033919544,0.0104089562088443,-0.0008751161927163886,115513.7948953368,114727.95410466321,115120.8745,0.6826223255223757,486.72621130546514,0.280559601724361,310.867242,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
115180.01,115654.62,115084.04,115602.0,255.0587,68.74482903702207,63.053979485386,330.3213782381499,373.98942802673645,-43.66804978858653,114996.89112174502,114069.6952,927.1959217450203,0.013433057722415986,0.0036571350481517714,115583.1471148971,114695.71288510291,115139.43000000001,0.7707474579248752,492.7157676407892,-0.09943466339760176,311.79312100000004,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115602.0,115750.0,115503.0,115671.06,176.56571,70.68360199788077,64.04034220889606,343.9795718365058,367.98745678869034,-24.007884952184554,115058.17920158638,114144.5458,913.6334015863686,0.01337351854441371,0.0005972161396801332,115667.69440261528,114667.73859738474,115167.71650000001,0.8682605122508757,475.16464138073286,-0.3077448054114602,282.123909,Buy,Buy,Sell,Buy,Buy,False,True,False,True,True
115671.05,115746.1,115560.04,115713.32,99.65317,71.96079051559828,64.66999931567304,354.1316087373707,365.2162871784264,-11.0846784410557,115117.73745598762,114225.271,892.4664559876255,0.013027318621988693,0.00036527963097513747,115747.2164646562,114666.75153534382,115206.98400000001,0.9378467275146966,454.5143098535385,-0.4356029265252013,268.604015,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
115713.31,115963.81,115262.29,115327.95,318.99475,48.72976543898449,55.0762212729087,327.308029571519,357.6346356570449,-30.326606085525896,115136.84768726146,114295.46380000001,841.3838872614433,0.009033483619320881,-0.003335943897669374,115743.85490958024,114666.79509041975,115205.325,0.9349045446992098,472.1575734354289,2.2010497006768577,283.66904600000004,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
115327.95,115360.0,115001.62,115210.69,224.25631,43.591384015769755,52.491371667332075,293.20832475984935,344.7493734776058,-51.54104871775644,115143.56062478315,114373.72720000001,769.8334247831372,0.007317788975578665,-0.0010172699041868817,115744.1658497569,114692.23915024313,115218.20250000001,0.9129865565415093,464.03060390432717,-0.29699059310537246,283.79864499999996,Buy,Sell,Sell,Sell,Sell,True,False,False,False,False
115210.69,115427.93,115174.76,115323.06,201.53446,49.691713353347325,54.713304017421926,272.1146150098648,330.2224217840576,-58.107806774192795,115159.87874980285,114451.85859999999,708.0201498028619,0.0076119462860344544,0.0009748681822024337,115703.80851738839,114802.62148261163,115253.21500000001,0.7819192156824035,448.96913219687514,-0.10132089482788698,260.557157,Buy,Buy,Sell,Buy,Buy,False,True,False,True,True
115323.06,115475.34,115274.7,115319.97,238.05526,49.51501435341932,54.63664926996748,252.24068725691177,314.62607487862846,-62.38538762171669,115174.43249982077,114528.63279999999,645.7996998207818,0.006909514072187539,-2.679465319354756e-05,115692.79088669705,114857.43011330294,115275.1105,0.7246670766749056,431.23133703995546,0.18121367432646518,228.97002199999997,Buy,Sell,Sell,Buy,Sell,False,False,False,True,False
